"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1931-01","2.10",",,,r","17.9",",r","22.5",",,,r","13.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1931-02","0.87",",,,r","13.7",",r","18.2",",,,r","9.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1931-03","1.36",",,,r","20.0",",r","26.9",",,,r","13.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1931-04","0.92",",,,r","37.6",",r","44.1",",,,r","31.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1931-05","0.13",",,,r","53.6",",r","62.9",",,,r","44.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1931-06","4.06",",,,r","55.1",",r","61.2",",,,r","49.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1931-07","2.58",",,,r","66.6",",r","74.5",",,,r","58.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1931-08","3.89",",,,r","62.9",",r","69.7",",,,r","56.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1931-09","2.82",",,,r","48.8",",r","53.9",",,,r","43.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1931-10","2.03",",,,r","40.0",",r","44.2",",,,r","35.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1931-11","1.15",",,,r","32.3",",r","34.9",",,,r","29.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1931-12","1.90",",,,r","22.0",",r","27.2",",,,r","16.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1932-01","1.14",",,,r","27.2",",r","31.0",",,,r","23.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1932-02","0.82",",,,r","12.9",",r","19.5",",,,r","6.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1932-03","1.10",",,,r","20.5",",r","27.2",",,,r","13.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1932-04","0.56",",,,r","39.1",",r","44.6",",,,r","33.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1932-05","2.47",",,,r","52.1",",r","60.2",",,,r","44.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1932-06","2.72",",,,r","58.3",",r","65.9",",,,r","50.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1932-07","0.94",",,,r","68.5",",r","76.0",",,,r","61.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1932-08","1.95",",,,r","65.9",",r","73.5",",,,r","58.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1932-09","2.84",",,,r","54.5",",r","60.7",",,,r","48.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1932-10","2.74",",,,r","41.3",",r","46.1",",,,r","36.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1932-11","0.79",",,,r","31.7",",r","35.0",",,,r","28.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1932-12","1.52",",,,r","33.9",",r","36.9",",,,r","30.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1933-01","0.77",",,,r","16.3",",r","19.7",",,,r","12.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1933-02","1.48",",,,r","18.0",",r","22.7",",,,r","13.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1933-03","1.01",",,,r","27.1",",r","33.3",",,,r","21.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1933-04","1.16",",,,r","39.0",",r","45.3",",,,r","32.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1933-05","0.43",",,,r","46.6",",r","53.4",",,,r","39.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1933-06","1.81",",,,r","59.7",",r","68.2",",,,r","51.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1933-07","2.98",",,,r","66.6",",r","73.9",",,,r","59.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1933-08","7.51",",,,r","59.3",",r","65.0",",,,r","53.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1933-09","2.65",",,,r","52.6",",r","57.9",",,,r","47.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1933-10","1.41",",,,r","41.7",",r","45.9",",,,r","37.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1933-11","1.16",",,,r","28.2",",r","33.0",",,,r","23.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1933-12","1.16",",,,r","19.5",",r","25.2",",,,r","13.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1934-01","0.84",",,,r","26.4",",r","30.1",",,,r","22.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1934-02","0.73",",,,r","21.6",",r","27.7",",,,r","15.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1934-03","0.84",",,,r","28.5",",r","33.3",",,,r","23.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1934-04","1.01",",,,r","40.2",",r","48.2",",,,r","32.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1934-05","3.66",",,,r","55.1",",r","62.6",",,,r","47.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1934-06","2.00",",,,r","56.7",",r","64.2",",,,r","49.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1934-07","3.21",",,,r","65.4","2,r","69.1","1,,,r","61.7","1,,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1934-08","1.63",",,,r","63.0",",r","70.3",",,,r","55.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1934-09","0.79",",,,r","58.8",",r","66.1",",,,r","51.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1934-10","3.34",",,,r","45.9",",r","50.0",",,,r","41.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1934-11","3.39",",,,r","37.4",",r","40.6",",,,r","34.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1934-12","0.40",",,,r","22.4",",r","26.1",",,,r","18.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1935-01","1.28",",,,r","16.8",",r","22.9",",,,r","10.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1935-02","1.70",",,,r","23.8",",r","28.4",",,,r","19.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1935-03","0.91",",,,r","26.9",",r","33.1",",,,r","20.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1935-04","1.60",",,,r","37.7",",r","44.3",",,,r","31.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1935-05","2.82",",,,r","44.5",",r","51.6",",,,r","37.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1935-06","3.37",",,,r","60.9",",r","69.1",",,,r","52.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1935-07","3.09",",,,r","61.1",",r","67.2",",,,r","54.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1935-08","6.15",",,,r","62.2",",r","68.8",",,,r","55.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1935-09","5.36",",,,r","51.4",",r","56.3",",,,r","46.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1935-10","2.63",",,,r","46.6",",r","50.2",",,,r","43.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1935-11","0.34",",,,r","32.1",",r","35.1",",,,r","29.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1935-12","1.48",",,,r","28.6",",r","31.3",",,,r","25.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1936-01","1.88",",,,r","24.1",",r","28.1",",,,r","20.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1936-02","1.73",",,,r","12.8",",r","19.1",",,,r","6.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1936-03","0.44",",,,r","31.1",",r","35.3",",,,r","26.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1936-04","1.29",",,,r","40.5",",r","47.6",",,,r","33.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1936-05","1.81",",,,r","52.8",",r","61.2",",,,r","44.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1936-06","0.50",",,,r","66.1",",r","75.7",",,,r","56.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1936-07","4.00",",,,r","69.8",",r","78.5",",,,r","61.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1936-08","1.61",",,,r","62.3",",r","70.2",",,,r","54.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1936-09","1.39",",,,r","51.6",",r","58.9",",,,r","44.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1936-10","2.72",",,,r","36.5",",r","40.4",",,,r","32.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1936-11","0.98",",,,r","35.6",",r","38.6",",,,r","32.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1936-12","1.34",",,,r","31.7",",r","35.1",",,,r","28.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1937-01","0.62",",,,r","18.7",",r","22.6",",,,r","14.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1937-02","1.56",",,,r","19.9",",r","25.1",",,,r","14.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1937-03","2.52",",,,r","29.3",",r","34.1",",,,r","24.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1937-04","0.44",",,,r","44.7",",r","53.6",",,,r","35.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1937-05","1.96",",,,r","52.9",",r","61.4",",,,r","44.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1937-06","1.19",",,,r","64.1",",r","73.3",",,,r","55.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1937-07","4.36",",,,r","65.0",",r","72.2",",,,r","57.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1937-08","2.08",",,,r","66.2",",r","74.0",",,,r","58.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1937-09","2.54",",,,r","56.4",",r","62.5",",,,r","50.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1937-10","0.49",",,,r","44.0",",r","48.8",",,,r","39.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1937-11","2.12",",,,r","35.5",",r","38.6",",,,r","32.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1937-12","1.96",",,,r","15.7",",r","19.5",",,,r","11.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1938-01","1.24",",,,r","19.5",",r","23.6",",,,r","15.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1938-02","0.37",",,,r","25.1",",r","30.0",",,,r","20.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1938-03","1.07",",,,r","33.3",",r","38.2",",,,r","28.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1938-04","1.56",",,,r","37.5",",r","43.7",",,,r","31.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1938-05","1.74",",,,r","49.8",",r","57.6",",,,r","42.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1938-06","4.21",",,,r","58.5",",r","65.2",",,,r","51.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1938-07","1.52",",,,r","71.0",",r","79.9",",,,r","62.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1938-08","1.56",",,,r","67.2",",r","75.7",",,,r","58.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1938-09","1.37",",,,r","59.6",",r","66.8",",,,r","52.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1938-10","2.94",",,,r","44.1",",r","48.5",",,,r","39.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1938-11","1.43",",,,r","38.2",",r","41.2",",,,r","35.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1938-12","1.74",",,,r","20.6",",r","24.0",",,,r","17.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1939-01","2.34",",,,r","18.6",",r","23.7",",,,r","13.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1939-02","1.41",",,,r","28.6",",r","33.3",",,,r","23.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1939-03","0.21",",,,r","27.8",",r","32.6",",,,r","22.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1939-04","2.15",",,,r","35.1",",r","41.1",",,,r","29.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1939-05","1.13",",,,r","48.6",",r","56.9",",,,r","40.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1939-06","1.64",",,,r","60.4",",r","69.0",",,,r","51.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1939-07","3.85",",,,r","66.4",",r","73.6",",,,r","59.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1939-08","0.33",",,,r","67.4",",r","77.0",",,,r","57.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1939-09","0.48",",,,r","48.9",",r","56.4",",,,r","41.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1939-10","1.28",",,,r","36.2",",r","40.4",",,,r","31.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1939-11","2.49",",,,r","33.1",",r","35.7",",,,r","30.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1939-12","0.90",",,,r","20.6",",r","25.3",",,,r","15.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1940-01","0.77",",,,r","5.2",",r","11.6",",,,r","-1.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1940-02","0.98",",,,r","5.9",",r","13.5",",,,r","-1.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1940-03","0.81",",,,r","17.1",",r","24.9",",,,r","9.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1940-04","0.58",",,,r","35.5",",r","41.9",",,,r","29.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1940-05","1.40",",,,r","52.6",",r","63.7",",,,r","41.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1940-06","1.15",",,,r","58.9",",r","67.4",",,,r","50.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1940-07","3.10",",,,r","66.8",",r","75.1",",,,r","58.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1940-08","3.45",",,,r","61.9",",r","68.8",",,,r","54.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1940-09","4.01",",,,r","52.9",",r","58.2",",,,r","47.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1940-10","1.38",",,,r","40.7",",r","44.5",",,,r","37.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1940-11","3.13",",,,r","33.7",",r","37.2",",,,r","30.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1940-12","0.80",",,,r","21.3",",r","25.6",",,,r","17.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1941-01","1.09",",,,r","6.2",",r","13.0",",,,r","-0.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1941-02","1.39",",,,r","16.0",",r","21.1",",,,r","11.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1941-03","0.89",",,,r","21.3",",r","27.7",",,,r","15.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1941-04","0.35",",,,r","31.6",",r","38.7",",,,r","24.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1941-05","0.89",",,,r","43.5",",r","51.4",",,,r","35.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1941-06","2.00",",,,r","53.3",",r","60.8",",,,r","45.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1941-07","0.84",",,,r","70.2",",r","79.6",",,,r","60.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1941-08","3.41",",,,r","63.6",",r","70.6",",,,r","56.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1941-09","1.68",",,,r","48.0",",r","53.7",",,,r","42.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1941-10","1.20",",,,r","34.8",",r","38.8",",,,r","30.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1941-11","0.55",",,,r","24.2",",r","28.2",",,,r","20.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1941-12","1.44",",,,r","9.3",",r","14.7",",,,r","3.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1942-01","0.89",",,,r","-1.5",",r","5.4",",,,r","-8.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1942-02","0.29",",,,r","9.7",",r","17.3",",,,r","2.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1942-03","0.52",",,,r","11.4",",r","20.2",",,,r","2.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1942-04","0.87",",,,r","35.5",",r","43.8",",,,r","27.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1942-05","0.99",",,,r","47.7",",r","55.7",",,,r","39.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1942-06","1.10",",,,r","57.7",",r","65.9",",,,r","49.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1942-07","2.76",",,,r","62.7",",r","69.5",",,,r","56.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1942-08","2.68",",,,r","63.1",",r","70.7",",,,r","55.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1942-09","2.16",",,,r","52.6",",r","59.3",",,,r","45.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1942-10","2.69",",,,r","44.8",",r","48.8",",,,r","40.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1942-11","1.42",",,,r","27.9",",r","32.3",",,,r","23.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1942-12","1.91",",,,r","24.0",",r","29.0",",,,r","19.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1943-01","0.91",",,,r","10.6",",r","15.6",",,,r","5.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1943-02","1.53",",,,r","26.0",",r","31.6",",,,r","20.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1943-03","0.26",",,,r","31.8",",r","37.8",",,,r","25.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1943-04","1.86",",,,r","40.6",",r","46.4",",,,r","34.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1943-05","2.63",",,,r","51.1",",r","59.7",",,,r","42.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1943-06","1.73",",,,r","61.4",",r","69.5",",,,r","53.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1943-07","3.48",",,,r","63.9",",r","71.5",",,,r","56.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1943-08","3.85",",,,r","61.5",",r","67.8",",,,r","55.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1943-09","1.24",",,,r","53.3",",r","59.8",",,,r","46.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1943-10","3.01",",,,r","46.1",",r","51.0",",,,r","41.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1943-11","1.04",",,,r","34.1",",r","37.1",",,,r","31.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1943-12","0.56",",,,r","30.0",",r","33.3",",,,r","26.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1944-01","1.70",",,,r","25.9",",r","29.9",",,,r","21.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1944-02","0.89",",,,r","21.1",",r","26.5",",,,r","15.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1944-03","0.51",",,,r","27.0",",r","32.4",",,,r","21.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1944-04","1.55",",,,r","33.0",",r","40.6",",,,r","25.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1944-05","1.58",",,,r","49.2",",r","57.0",",,,r","41.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1944-06","1.93",",,,r","57.8",",r","65.9",",,,r","49.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1944-07","0.61",",,,r","65.5",",r","73.8",",,,r","57.1",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1944-08","1.13",",,,r","63.1",",r","71.4",",,,r","54.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1944-09","2.78",",,,r","53.4",",r","60.4",",,,r","46.3",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1944-10","0.83",",,,r","44.2",",r","49.5",",,,r","38.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1944-11","1.80",",,,r","31.3",",r","34.8",",,,r","27.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1944-12","0.64",",,,r","26.1",",r","30.2",",,,r","22.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1945-01","0.98",",,,r","20.1",",r","24.6",",,,r","15.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1945-02","1.56",",,,r","23.2",",r","27.7",",,,r","18.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1945-03","1.61",",,,r","21.4",",r","29.1",",,,r","13.7",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1945-04","1.73",",,,r","37.6",",r","44.0",",,,r","31.2",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1945-05","2.43",",,,r","46.3",",r","54.6",",,,r","38.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1945-06","1.94",",,,r","57.9",",r","65.4",",,,r","50.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1945-07","2.59",",,,r","66.7",",r","74.4",",,,r","59.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1945-08","3.42",",,,r","64.4",",r","71.0",",,,r","57.9",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1945-09","4.19",",,,r","49.2",",r","54.3",",,,r","44.0",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1945-10","2.11",",,,r","36.4",",r","41.4",",,,r","31.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1945-11","0.61",",,,r","29.3",",r","33.1",",,,r","25.4",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1945-12","1.98",",,,r","14.5",",r","20.3",",,,r","8.8",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1946-01","0.70",",,,r","20.8",",r","26.1",",,,r","15.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1946-02","1.39",",,,r","13.6",",r","19.7",",,,r","7.6",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1946-03","1.05",",,,r","24.0",",r","31.6",",,,r","16.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1946-04","1.59",",,,r","38.5",",r","45.4",",,,r","31.5",",,,r"
"RSM00026063","ST. PETERSBURG, RS","59.9667","30.3","3.0","1946-05","1.61",",,,r","48.2",",r","56.4",",,,r","40.0",",,,r"
